strain	nativename	latitude	longitude	stockparent	site	country	AtMSQTsnp 2	AtMSQTsnp 4	AtMSQTsnp 8	AtMSQTsnp 9	AtMSQTsnp 10	AtMSQTsnp 11	AtMSQTsnp 12	AtMSQTsnp 14	AtMSQTsnp 15	AtMSQTsnp 18	AtMSQTsnp 21	AtMSQTsnp 22	AtMSQTsnp 27	AtMSQTsnp 29	AtMSQTsnp 30	AtMSQTsnp 31	AtMSQTsnp 33	AtMSQTsnp 38	AtMSQTsnp 40	AtMSQTsnp 41	AtMSQTsnp 47	AtMSQTsnp 48	AtMSQTsnp 49	AtMSQTsnp 53	AtMSQTsnp 54	AtMSQTsnp 57	AtMSQTsnp 58	AtMSQTsnp 60	AtMSQTsnp 61	AtMSQTsnp 62	AtMSQTsnp 63	AtMSQTsnp 65	AtMSQTsnp 67	AtMSQTsnp 69	AtMSQTsnp 73	AtMSQTsnp 76	AtMSQTsnp 85	AtMSQTsnp 87	AtMSQTsnp 88	AtMSQTsnp 90	AtMSQTsnp 91	AtMSQTsnp 92	AtMSQTsnp 97	AtMSQTsnp 100	AtMSQTsnp 101	AtMSQTsnp 104	AtMSQTsnp 108	AtMSQTsnp 114	AtMSQTsnp 118	AtMSQTsnp 123	AtMSQTsnp 126	AtMSQTsnp 128	AtMSQTsnp 129	AtMSQTsnp 130	AtMSQTsnp 132	AtMSQTsnp 138	AtMSQTsnp 140	AtMSQTsnp 142	AtMSQTsnp 143	AtMSQTsnp 145	AtMSQTsnp 146	AtMSQTsnp 155	AtMSQTsnp 156	AtMSQTsnp 159	AtMSQTsnp 164	AtMSQTsnp 169	AtMSQTsnp 170	AtMSQTsnp 173	AtMSQTsnp 174	AtMSQTsnp 177	AtMSQTsnp 184	AtMSQTsnp 186	AtMSQTsnp 187	AtMSQTsnp 188	AtMSQTsnp 189	AtMSQTsnp 191	AtMSQTsnp 194	AtMSQTsnp 197	AtMSQTsnp 198	AtMSQTsnp 203	AtMSQTsnp 205	AtMSQTsnp 214	AtMSQTsnp 220	AtMSQTsnp 222	AtMSQTsnp 223	AtMSQTsnp 231	AtMSQTsnp 232	AtMSQTsnp 235	AtMSQTsnp 237	AtMSQTsnp 242	AtMSQTsnp 244	AtMSQTsnp 249	AtMSQTsnp 254	AtMSQTsnp 260	AtMSQTsnp 263	AtMSQTsnp 266	AtMSQTsnp 267	AtMSQTsnp 274	AtMSQTsnp 278	AtMSQTsnp 279	AtMSQTsnp 281	AtMSQTsnp 282	AtMSQTsnp 285	AtMSQTsnp 286	AtMSQTsnp 288	AtMSQTsnp 292	AtMSQTsnp 294	AtMSQTsnp 300	AtMSQTsnp 304	AtMSQTsnp 306	AtMSQTsnp 307	AtMSQTsnp 310	AtMSQTsnp 312	AtMSQTsnp 315	AtMSQTsnp 321	AtMSQTsnp 323	AtMSQTsnp 325	AtMSQTsnp 327	AtMSQTsnp 331	AtMSQTsnp 334	AtMSQTsnp 343	AtMSQTsnp 350	AtMSQTsnp 351	AtMSQTsnp 355	AtMSQTsnp 358	AtMSQTsnp 359	AtMSQTsnp 360	AtMSQTsnp 361	AtMSQTsnp 368	AtMSQTsnp 370	AtMSQTsnp 372	AtMSQTsnp 373	AtMSQTsnp 378	AtMSQTsnp 379	AtMSQTsnp 388	AtMSQTsnp 390	AtMSQTsnp 392	AtMSQTsnp 394	AtMSQTsnp 395	AtMSQTsnp 397	AtMSQTsnp 398	AtMSQTsnp 399	AtMSQTsnp 404	AtMSQTsnp 406	AtMSQTsnp 408	AtMSQTsnp 409	AtMSQTsnp 410	AtMSQTsnp 412	AtMSQTsnp 415
6355	UduI 2-31	49.2771	16.6314		UduI 2	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	3	3	3	3	1	4	1	3	3	1	1	3	3	4	2	4	2	2	2	4	1	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	1	1	2	1	2	4	1	1	1	2	2	4	4	4	3	2	2	4	4	3	1	4	4	1	2	2	1	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6356	UduI 3-1	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	3	3	3	3	1	4	1	3	3	1	1	3	3	4	2	4	2	2	2	4	0	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	1	1	2	1	2	4	1	1	1	2	2	4	4	4	3	2	2	4	4	3	1	4	4	1	2	2	1	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	3	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6357	UduI 3-2	49.2771	16.6314		UduI 3	CZE	3	2	1	3	3	4	1	1	4	2	2	1	3	1	2	3	0	2	2	4	1	4	4	2	1	4	2	0	0	1	0	1	3	4	0	4	1	2	3	4	1	3	2	1	1	4	3	3	3	1	3	4	3	4	4	2	2	2	2	4	0	3	4	4	2	3	2	1	1	1	4	4	1	2	3	2	4	1	4	4	2	3	3	4	3	3	2	3	2	4	1	3	2	2	2	3	4	3	3	4	4	4	2	2	1	4	4	1	2	2	4	2	2	4	2	1	2	4	3	2	2	3	3	4	1	3	3	3	3	3	0	3	3	3	2	2	3	1	1	3	2	1	2	1	3	2	1	4	3
6358	UduI 3-3	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	2	4	2	2	2	4	0	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	6	1	3	1	3	2	1	2	4	1	1	5	2	2	4	4	4	3	2	2	4	4	3	1	4	4	1	2	2	7	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	3	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6359	UduI 3-4	49.2771	16.6314		UduI 3	CZE	3	2	1	3	3	4	1	1	4	2	2	1	3	1	2	3	0	2	2	4	1	4	4	2	1	4	2	4	0	1	0	1	3	4	0	4	1	2	3	4	1	3	2	1	1	4	3	3	3	1	3	4	3	4	4	9	2	2	2	4	0	3	4	4	2	3	2	1	1	1	4	4	1	2	3	2	4	1	4	4	2	3	3	4	3	3	2	3	2	4	1	3	2	2	2	3	4	3	3	4	4	4	2	2	1	4	4	1	2	2	4	2	2	4	2	1	2	4	3	2	2	3	3	4	1	3	3	3	3	3	0	3	3	3	2	2	3	1	1	3	2	1	2	1	3	2	1	4	3
6360	UduI 3-5	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	3	3	3	3	1	4	1	3	3	1	1	3	3	4	2	4	2	2	2	4	0	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	1	1	2	1	2	4	1	1	1	2	2	4	4	4	3	2	2	4	4	3	1	4	4	1	2	2	1	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6361	UduI 3-6	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	0	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	3	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6362	UduI 3-7	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	0	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	3	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6363	UduI 3-8	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	4	1	1	1	3	4	0	4	1	4	3	4	3	3	3	3	1	4	1	3	3	1	1	3	3	4	2	4	2	2	2	4	1	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	1	1	2	1	2	4	1	1	1	2	2	4	4	4	3	2	2	4	4	3	1	4	4	1	2	2	1	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6364	UduI 3-9	49.2771	16.6314		UduI 3	CZE	1	0	1	4	1	4	3	4	4	2	2	3	3	4	4	3	0	1	2	2	1	2	4	2	1	2	2	1	0	1	2	1	3	4	0	4	4	2	3	4	3	3	3	3	1	4	0	3	3	1	1	3	3	4	2	4	2	2	2	4	0	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	1	1	2	1	2	4	1	1	1	1	2	4	4	3	3	4	2	4	4	3	1	2	4	1	2	2	1	1	4	4	2	1	2	4	3	2	4	3	3	4	3	4	3	1	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	4	1	4	3
6365	UduI 3-10	49.2771	16.6314		UduI 3	CZE	1	2	1	4	3	4	1	1	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	2	1	3	3	0	4	1	4	3	4	3	3	3	3	1	4	1	3	3	1	3	4	3	4	2	4	2	2	2	4	0	1	4	4	2	3	2	3	3	1	4	4	1	2	3	2	4	1	4	4	2	3	3	3	1	1	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	2	4	1	1	2	3	3	2	4	3	1	4	3	4	3	3	3	3	1	3	3	3	2	4	1	1	1	4	2	1	2	3	1	2	1	4	3
6366	UduI 3-11	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	3	3	3	3	1	4	1	3	3	1	1	3	3	4	2	4	2	2	2	4	0	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	1	1	2	1	2	4	1	1	1	2	2	4	4	4	3	2	2	4	4	3	1	4	4	1	2	2	1	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6367	UduI 3-12	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	0	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6368	UduI 3-14	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	0	3	3	1	1	3	3	4	4	4	1	2	1	2	0	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	0	4	1	2	2	4	1	4	4	2	1	2	3	3	2	2	3	0	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6369	UduI 3-15	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	4	1	1	1	3	4	0	4	1	4	3	4	3	3	3	3	1	4	1	3	3	1	1	3	3	4	2	4	2	2	2	4	0	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	1	1	2	1	2	4	1	1	1	2	2	4	4	4	3	2	2	4	4	3	1	4	4	1	2	2	1	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6370	UduI 3-16	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	4	1	1	1	3	4	0	4	1	4	3	4	3	3	3	3	1	4	1	3	3	1	1	3	3	4	2	4	2	2	2	4	1	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	1	1	2	1	2	4	1	1	1	2	2	4	4	4	3	2	2	4	4	3	1	4	4	1	2	2	1	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6371	UduI 3-17	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	4	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	1	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6372	UduI 3-18	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	4	4	3	0	1	2	2	1	2	4	2	1	2	2	1	4	1	2	1	3	4	0	4	4	2	3	4	3	3	3	3	1	4	1	3	3	1	1	3	3	4	2	4	2	2	2	4	1	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	1	1	2	1	2	4	1	1	1	1	2	4	4	3	3	4	2	4	4	3	1	2	4	1	2	2	1	1	4	4	2	1	2	4	3	2	4	3	3	4	3	4	3	1	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	4	1	4	3
6373	UduI 3-19	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	1	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	0	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6374	UduI 3-20	49.2771	16.6314		UduI 3	CZE	3	2	1	3	3	4	1	1	4	2	2	1	3	1	2	3	0	2	2	4	1	4	4	2	1	4	2	0	0	1	0	1	3	4	0	4	1	2	3	4	1	3	2	1	1	4	3	3	3	1	3	4	3	4	4	2	2	2	2	4	0	3	4	4	2	3	2	1	1	1	4	4	1	2	3	2	4	1	4	4	2	3	3	4	3	3	0	3	2	4	1	3	2	2	2	3	4	3	3	4	4	4	2	2	1	4	4	1	2	2	4	2	2	4	2	1	2	0	3	2	2	3	3	4	1	3	3	3	3	3	3	3	3	3	2	2	3	1	1	3	2	1	2	1	3	2	1	4	3
6375	UduI 3-21	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	7	9	10	0	1	2	9	1	2	4	2	1	9	2	7	0	1	5	1	3	4	0	4	7	4	3	4	6	3	8	3	6	4	1	3	3	1	1	3	3	4	9	4	5	2	5	9	1	1	9	4	2	3	5	3	6	1	4	4	1	2	1	2	4	1	4	4	2	6	0	3	1	3	2	1	2	4	1	1	5	5	2	10	9	10	3	9	2	7	4	3	1	9	4	1	2	2	7	1	4	4	2	1	2	0	3	2	9	3	6	4	3	4	3	6	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	9	1	4	3
6376	UduI 3-22	49.2771	16.6314		UduI 3	CZE	1	2	1	0	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	0	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	0	3	2	2	3	1	4	3	4	3	3	3	3	3	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6377	UduI 3-23	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	0	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	0	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	0	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6378	UduI 3-24	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	4	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	1	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	0	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6379	UduI 3-25	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	4	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	0	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	0	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	0	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6380	UduI 3-26	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	4	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	1	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	3	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6381	UduI 3-27	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	4	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	1	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	0	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6382	UduI 3-28	49.2771	16.6314		UduI 3	CZE	1	0	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	0	3	3	1	1	3	3	4	4	4	1	2	1	2	0	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	0	1	2	4	1	1	2	0	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	0	3	2	2	3	1	4	3	4	3	3	3	3	3	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6383	UduI 3-29	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	4	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	0	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6384	UduI 3-30	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	1	4	3	4	3	3	3	3	1	4	1	3	3	1	1	3	3	4	2	4	2	2	2	4	0	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	1	0	2	1	2	4	1	1	1	2	2	4	4	4	3	2	2	4	4	3	1	4	4	1	2	2	1	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6385	UduI 3-31	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	4	4	10	0	1	2	4	1	2	4	2	1	4	2	4	0	1	1	1	3	4	0	4	4	2	3	4	3	3	3	3	1	4	1	3	3	1	1	3	3	4	2	4	2	2	2	4	0	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	1	1	0	1	2	4	1	1	1	5	2	4	4	10	3	9	2	4	4	3	1	9	4	1	2	2	1	1	4	4	2	1	2	0	3	2	9	3	3	4	3	4	3	1	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	4	1	4	3
6386	UduI 3-32	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	4	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	1	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	3	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6387	UduI 3-33	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	4	1	1	1	3	4	0	4	1	4	3	4	1	3	2	3	3	4	1	3	3	1	1	3	3	4	4	4	1	2	1	2	1	1	2	4	2	3	2	3	1	1	4	4	1	2	1	2	4	1	4	4	2	1	1	3	1	3	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	4	4	2	1	2	3	3	2	2	3	1	4	3	4	3	3	3	3	3	3	3	1	2	4	3	1	1	3	3	1	2	3	1	2	1	4	3
6388	UduI 3-34	49.2771	16.6314		UduI 3	CZE	1	2	1	4	3	4	1	1	4	2	2	3	3	1	2	4	0	1	2	4	1	2	4	2	1	4	2	4	0	1	2	1	3	3	0	4	1	4	3	4	3	3	3	3	1	4	1	3	3	1	3	4	3	4	2	4	2	2	2	4	1	1	4	4	2	3	2	3	3	1	4	4	1	2	3	2	4	1	4	4	2	3	3	3	1	1	2	1	2	4	1	1	2	2	2	3	2	4	3	2	2	1	4	3	1	4	4	1	2	2	4	1	2	4	1	1	2	0	3	2	4	3	1	4	3	4	3	3	3	3	1	3	3	3	2	4	1	1	1	4	2	1	2	3	1	2	1	4	3
6389	UduI 3-35	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	4	4	3	0	1	2	2	1	2	4	2	1	2	2	1	4	1	2	1	3	4	0	4	4	2	3	4	3	3	3	3	1	4	1	3	3	1	1	3	3	4	2	4	2	2	2	4	1	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	1	1	2	1	2	4	1	1	1	1	2	4	4	3	3	4	2	4	4	3	1	2	4	1	2	2	1	1	4	4	2	1	2	0	3	2	4	3	3	4	3	4	3	1	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	4	1	4	3
6390	UduI 3-36	49.2771	16.6314		UduI 3	CZE	1	2	1	4	1	4	3	4	4	2	4	3	3	1	2	4	0	1	2	4	1	2	4	4	1	4	3	1	4	3	2	1	1	4	0	2	1	2	3	4	3	1	2	3	1	4	1	3	3	1	3	4	3	4	2	4	1	2	2	2	1	3	4	4	2	4	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	3	3	2	1	2	4	1	1	1	2	2	4	4	3	1	4	4	4	4	2	1	4	4	3	2	2	4	1	2	4	2	1	2	0	3	2	2	3	1	4	3	3	3	3	3	3	0	3	3	1	2	2	3	1	1	3	3	1	2	3	1	2	1	4	3
6391	UduI 4-2	49.2771	16.6314		UduI 4	CZE	1	2	1	4	1	4	3	4	4	2	2	3	3	4	4	3	3	1	2	2	1	2	4	2	1	2	2	1	4	1	2	1	3	4	0	4	4	2	3	4	3	3	3	3	1	4	1	3	3	1	1	3	3	4	2	4	2	2	2	4	1	1	4	4	2	3	1	3	3	1	4	4	1	2	1	2	4	1	4	4	2	3	3	3	1	1	2	1	2	4	1	1	1	1	2	4	4	3	3	4	2	4	4	3	1	2	4	1	2	2	1	1	4	4	2	1	2	4	3	2	4	3	3	4	3	4	3	1	3	3	0	3	3	1	2	4	3	1	1	3	3	1	2	3	1	4	1	4	3
