strain	nativename	AtMSQTsnp 2	AtMSQTsnp 4	AtMSQTsnp 8	AtMSQTsnp 9	AtMSQTsnp 10	AtMSQTsnp 11	AtMSQTsnp 12	AtMSQTsnp 14	AtMSQTsnp 15	AtMSQTsnp 18	AtMSQTsnp 21	AtMSQTsnp 22	AtMSQTsnp 27	AtMSQTsnp 29	AtMSQTsnp 30	AtMSQTsnp 31	AtMSQTsnp 38	AtMSQTsnp 40	AtMSQTsnp 41	AtMSQTsnp 47	AtMSQTsnp 48	AtMSQTsnp 49	AtMSQTsnp 53	AtMSQTsnp 54	AtMSQTsnp 57	AtMSQTsnp 58	AtMSQTsnp 60	AtMSQTsnp 62	AtMSQTsnp 63	AtMSQTsnp 65	AtMSQTsnp 67	AtMSQTsnp 69	AtMSQTsnp 73	AtMSQTsnp 76	AtMSQTsnp 85	AtMSQTsnp 87	AtMSQTsnp 88	AtMSQTsnp 90	AtMSQTsnp 91	AtMSQTsnp 92	AtMSQTsnp 97	AtMSQTsnp 100	AtMSQTsnp 101	AtMSQTsnp 104	AtMSQTsnp 108	AtMSQTsnp 114	AtMSQTsnp 118	AtMSQTsnp 123	AtMSQTsnp 126	AtMSQTsnp 128	AtMSQTsnp 129	AtMSQTsnp 130	AtMSQTsnp 132	AtMSQTsnp 138	AtMSQTsnp 140	AtMSQTsnp 142	AtMSQTsnp 143	AtMSQTsnp 145	AtMSQTsnp 155	AtMSQTsnp 156	AtMSQTsnp 159	AtMSQTsnp 164	AtMSQTsnp 169	AtMSQTsnp 170	AtMSQTsnp 173	AtMSQTsnp 174	AtMSQTsnp 177	AtMSQTsnp 184	AtMSQTsnp 186	AtMSQTsnp 187	AtMSQTsnp 188	AtMSQTsnp 189	AtMSQTsnp 191	AtMSQTsnp 194	AtMSQTsnp 197	AtMSQTsnp 198	AtMSQTsnp 203	AtMSQTsnp 205	AtMSQTsnp 220	AtMSQTsnp 222	AtMSQTsnp 223	AtMSQTsnp 231	AtMSQTsnp 232	AtMSQTsnp 235	AtMSQTsnp 237	AtMSQTsnp 242	AtMSQTsnp 244	AtMSQTsnp 249	AtMSQTsnp 254	AtMSQTsnp 260	AtMSQTsnp 263	AtMSQTsnp 266	AtMSQTsnp 267	AtMSQTsnp 274	AtMSQTsnp 278	AtMSQTsnp 279	AtMSQTsnp 281	AtMSQTsnp 282	AtMSQTsnp 285	AtMSQTsnp 286	AtMSQTsnp 288	AtMSQTsnp 292	AtMSQTsnp 294	AtMSQTsnp 300	AtMSQTsnp 304	AtMSQTsnp 306	AtMSQTsnp 307	AtMSQTsnp 310	AtMSQTsnp 312	AtMSQTsnp 315	AtMSQTsnp 321	AtMSQTsnp 323	AtMSQTsnp 325	AtMSQTsnp 331	AtMSQTsnp 334	AtMSQTsnp 343	AtMSQTsnp 350	AtMSQTsnp 351	AtMSQTsnp 355	AtMSQTsnp 358	AtMSQTsnp 359	AtMSQTsnp 360	AtMSQTsnp 361	AtMSQTsnp 368	AtMSQTsnp 370	AtMSQTsnp 372	AtMSQTsnp 373	AtMSQTsnp 378	AtMSQTsnp 379	AtMSQTsnp 388	AtMSQTsnp 390	AtMSQTsnp 392	AtMSQTsnp 394	AtMSQTsnp 395	AtMSQTsnp 397	AtMSQTsnp 399	AtMSQTsnp 404	AtMSQTsnp 406	AtMSQTsnp 408	AtMSQTsnp 410	AtMSQTsnp 412	AtMSQTsnp 415
7638	DM2.01	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	0	4	2	2	4	4	1	4	3	1	3	2	1	3	4	2	4	0	4	3	4	1	3	2	3	1	4	1	1	3	1	1	3	3	2	4	2	1	4	1	4	3	4	2	1	3	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	0	1	1	4	2	3	1	1	1	4	3	0	3	1	4	4	4	2	3	1	0	4	3	4	2	1	0	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	3	1	3	2	1	1	2	3	3	3	3	3	4	1	1	3	0	1
7640	DM2.06	3	5	1	0	1	9	1	7	9	2	9	1	1	4	2	3	1	0	9	5	9	4	9	1	4	3	1	0	2	1	3	10	0	4	0	2	3	4	3	1	2	3	1	4	1	1	6	6	6	3	3	9	9	4	5	4	1	4	6	9	2	1	10	0	0	6	6	7	1	7	2	6	1	4	6	4	7	2	1	4	3	0	2	1	2	2	3	1	5	5	9	10	9	0	6	4	4	4	9	3	1	0	4	6	4	0	1	0	4	4	1	6	4	3	4	9	6	6	3	3	4	4	3	1	3	1	3	2	1	1	2	3	3	3	3	3	4	1	1	3	0	1
7642	DM2.12	0	2	1	0	1	2	0	0	0	2	4	0	0	4	0	3	1	0	4	2	2	0	4	1	4	0	0	0	2	1	3	4	2	0	0	4	3	4	1	3	2	3	0	4	0	0	0	0	0	3	3	2	4	0	0	0	0	4	0	0	2	1	0	0	3	3	1	4	1	4	2	1	1	4	1	4	0	2	1	4	3	0	1	1	0	0	3	1	0	1	4	3	0	0	1	4	4	4	2	3	1	0	0	3	0	0	1	0	4	4	1	3	4	3	0	4	1	3	0	3	4	0	3	1	0	0	3	0	1	0	0	3	3	3	3	3	4	0	1	3	0	1
7644	DM2.14	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	0	4	2	2	4	4	1	4	3	1	3	2	1	3	4	2	4	0	4	3	4	1	3	2	3	1	4	1	1	3	1	0	3	3	2	4	0	1	4	1	4	3	4	2	1	3	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	0	1	1	0	0	3	1	1	1	4	3	9	0	1	4	4	4	2	3	1	0	4	3	4	0	1	0	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	3	0	3	0	1	0	0	3	3	3	3	3	4	1	1	3	0	1
7645	DM2.15	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	0	4	2	2	0	4	0	4	3	1	0	2	1	3	4	2	4	0	4	3	4	1	3	2	3	0	4	1	1	3	1	0	3	3	2	4	4	1	4	1	4	0	4	2	1	3	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	0	1	1	4	0	3	1	1	1	4	3	2	0	1	4	4	4	2	3	1	0	4	3	4	0	1	0	0	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	0	0	3	0	1	0	0	3	3	3	3	3	4	0	1	3	0	1
7646	DM2.16	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	0	4	2	2	4	4	1	4	3	1	3	2	1	3	4	0	4	0	4	3	4	1	3	2	3	1	4	1	1	3	1	0	3	3	2	4	4	1	4	1	4	3	4	2	1	3	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	0	1	1	4	0	3	1	1	1	4	3	0	0	1	4	4	4	2	3	1	0	4	3	4	0	1	0	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	3	0	3	0	1	0	0	3	3	3	3	3	4	0	1	3	0	1
7647	DM2.17	0	1	1	3	1	4	1	4	4	2	2	1	1	4	2	3	1	3	2	1	4	4	2	1	4	3	1	1	2	1	3	3	4	4	1	2	3	4	3	1	2	3	1	4	1	1	1	3	3	3	3	4	0	4	2	4	1	4	0	2	2	1	4	0	1	1	3	1	1	1	2	3	1	4	3	4	1	2	1	4	3	3	2	1	2	2	3	1	2	2	2	4	4	4	3	4	4	4	4	3	0	4	4	1	4	0	1	1	4	4	1	1	4	3	4	2	3	1	3	3	4	3	3	1	3	1	3	3	1	1	4	3	1	3	4	1	2	1	1	1	1	3
7653	DM2.26	1	1	1	0	3	4	1	1	0	2	2	3	1	4	2	3	1	0	4	1	2	0	2	1	4	2	4	0	2	1	1	4	2	0	0	4	3	2	3	3	2	3	0	2	1	0	1	3	0	3	3	2	4	4	0	0	2	4	0	4	4	1	4	0	1	1	3	1	1	1	2	3	1	1	1	4	4	4	3	3	3	0	1	3	2	0	3	1	2	2	4	4	2	0	1	4	4	4	2	3	3	0	3	1	4	0	4	0	2	4	2	1	2	2	2	2	3	1	4	3	4	4	3	1	0	0	3	0	1	0	0	3	1	1	3	3	2	0	1	1	0	1
7655	DM2.28	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	0	4	2	2	0	4	1	4	3	0	3	2	1	3	4	2	0	0	4	3	4	1	3	2	3	0	4	1	1	3	1	0	3	3	2	4	4	0	4	1	4	0	0	2	1	3	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	0	1	1	0	0	3	1	1	1	4	3	2	0	1	4	4	4	2	3	1	0	4	3	0	0	1	0	0	4	1	3	4	3	0	4	1	3	0	3	4	4	3	1	0	0	3	0	1	0	0	3	3	3	3	3	4	0	1	3	0	1
7656	DM2.32	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	2	4	2	2	4	4	1	4	3	1	3	2	1	3	4	0	4	0	4	3	4	1	3	2	3	1	4	1	1	3	1	1	3	3	2	4	9	1	4	1	4	3	4	2	1	3	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	3	1	1	4	2	3	1	1	1	4	3	9	3	1	4	4	4	2	3	1	0	4	3	4	2	1	2	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	3	1	3	2	1	1	2	3	3	3	3	3	4	1	1	3	0	1
7657	DM2.39	3	2	1	0	1	2	0	0	0	2	4	1	1	4	0	3	1	0	4	2	2	0	4	0	4	3	0	0	2	1	3	4	2	0	0	4	3	4	1	3	2	3	0	4	1	0	0	1	0	3	3	2	4	0	0	0	0	4	0	0	2	1	3	0	3	3	1	4	1	4	2	1	1	4	1	4	0	0	1	4	3	0	1	1	4	0	3	1	1	1	4	3	2	0	1	4	4	4	2	3	1	0	4	3	4	0	1	0	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	0	0	3	0	1	0	0	3	3	3	3	3	4	0	1	3	0	1
7659	DM2.53	3	2	1	0	1	2	1	0	2	2	4	1	1	4	2	3	1	0	4	2	2	4	4	1	4	3	1	0	2	1	3	4	2	4	0	4	3	4	1	3	2	3	1	4	1	0	3	1	0	3	3	2	4	0	1	4	1	4	3	4	2	1	0	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	0	0	1	4	2	3	1	1	1	4	3	9	0	1	4	4	4	2	3	1	0	4	3	0	0	1	0	4	4	1	3	4	3	0	4	1	3	3	3	4	4	3	1	3	1	3	0	1	0	0	3	3	3	3	3	4	1	1	3	0	1
7660	DM2.54	3	2	1	0	3	2	0	0	0	2	4	1	3	4	0	3	1	0	4	2	2	0	4	1	4	3	0	0	1	3	1	3	2	0	0	4	1	2	1	3	2	3	0	4	0	0	0	0	0	3	3	2	4	0	0	0	0	4	0	0	2	1	0	0	3	3	1	4	0	4	4	3	2	4	1	4	1	0	3	3	3	0	1	1	2	0	1	1	1	1	4	3	2	0	1	4	4	4	2	3	1	0	3	3	2	0	4	0	2	4	2	1	2	3	0	4	1	3	0	3	4	4	3	1	0	0	3	0	1	0	0	1	1	1	4	1	2	0	3	1	0	1
7661	DM2.57	0	2	0	0	1	2	0	0	0	2	4	1	1	4	2	3	1	0	4	2	2	0	4	1	4	3	0	0	0	1	3	4	2	4	0	4	3	0	1	3	2	0	0	4	1	0	3	0	0	3	3	0	0	0	0	4	0	4	0	0	0	1	0	0	0	3	1	4	1	4	2	0	1	4	1	4	4	0	0	4	3	0	0	1	4	0	3	1	0	1	4	3	9	0	1	4	4	4	2	3	0	0	4	3	0	0	1	0	4	4	0	3	4	3	4	4	1	3	3	3	4	4	0	1	0	0	3	0	1	0	0	3	3	3	3	3	4	0	1	3	0	0
7663	DM2.60	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	2	4	2	2	4	4	1	4	3	1	3	2	1	3	4	0	4	0	4	3	4	1	3	2	3	1	4	1	1	3	1	1	3	3	2	4	2	1	4	1	4	3	4	2	1	3	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	0	1	1	4	2	3	1	1	1	4	3	9	0	1	4	4	4	2	3	1	0	4	3	4	0	1	0	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	3	1	3	2	1	0	2	3	3	3	3	3	4	1	1	3	0	1
7664	DM2.61	0	2	1	0	1	2	0	0	0	2	4	1	1	0	0	3	1	0	4	2	2	0	4	0	4	3	0	0	2	1	3	4	2	0	0	4	3	4	1	3	2	3	0	4	0	0	0	0	0	0	3	2	4	0	0	0	0	4	0	0	2	1	3	0	0	3	1	4	0	4	2	0	1	4	1	4	0	0	1	4	3	0	1	0	4	0	3	1	0	1	4	3	2	0	1	0	4	4	2	0	1	0	4	3	4	0	1	0	4	0	1	3	4	3	4	4	1	3	3	3	4	4	3	1	0	0	3	0	1	0	0	3	3	3	3	3	4	0	1	3	0	1
7665	DM2.62	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	0	4	2	2	0	4	1	4	3	1	0	2	1	3	4	2	4	0	4	3	4	1	3	2	3	0	4	1	1	3	1	0	3	3	2	4	0	1	4	1	4	0	4	2	1	3	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	0	1	1	4	0	3	1	1	1	4	3	2	0	1	4	4	4	2	3	1	0	4	3	4	0	1	0	4	4	1	3	4	3	0	4	1	3	3	3	4	4	3	1	0	0	3	0	1	0	0	3	3	3	3	3	4	0	1	3	0	1
7667	DM2.64	3	2	1	0	1	2	0	1	0	2	4	1	1	4	0	3	1	0	4	2	2	0	4	1	4	3	1	0	2	1	3	4	2	0	0	4	3	4	1	3	2	3	0	4	1	1	0	1	0	3	3	2	4	0	0	0	1	4	0	0	2	1	3	0	3	3	1	4	1	4	2	1	1	4	1	4	0	0	1	4	3	0	1	1	4	0	3	1	1	1	4	3	9	0	1	4	4	4	2	3	1	0	4	3	4	0	1	0	4	4	1	3	0	3	4	4	1	3	3	3	4	4	3	1	0	0	3	0	1	0	0	3	3	3	3	3	4	0	1	3	0	1
7669	DM2.68	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	2	4	2	2	4	4	1	4	3	1	3	2	1	3	4	0	4	0	4	3	4	1	3	2	3	1	4	1	1	3	1	1	3	3	2	4	2	1	4	1	4	3	4	2	1	3	2	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	3	1	1	4	2	3	1	1	1	4	3	9	3	1	4	4	4	2	3	1	0	4	3	4	2	1	2	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	3	1	3	2	1	1	2	3	3	3	3	3	4	1	1	3	0	1
7674	DM2.74	3	2	1	3	1	2	1	1	2	2	4	1	1	4	2	3	1	2	4	2	2	4	4	1	4	3	1	3	2	1	3	4	0	4	0	4	3	4	1	3	2	3	1	4	1	1	3	1	1	3	3	2	4	0	1	4	1	4	3	4	2	1	3	2	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	3	1	1	4	2	3	1	1	1	4	3	9	3	1	4	4	4	2	3	1	2	4	3	4	2	1	2	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	3	1	3	2	1	1	2	3	3	3	3	3	4	1	1	3	1	1
7675	DM2.75	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	2	4	2	2	4	4	1	4	3	1	3	2	1	3	4	2	4	0	4	3	4	1	3	2	3	1	4	1	1	3	1	1	3	3	2	4	2	1	4	1	4	3	4	2	1	0	2	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	0	0	1	4	2	3	1	1	1	4	3	9	3	1	4	4	4	2	3	1	0	4	3	0	0	1	0	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	3	1	3	2	1	0	2	3	3	3	3	3	4	1	1	3	0	1
7676	DM2.76	3	1	1	3	1	4	1	4	4	2	2	1	1	4	2	3	1	3	2	1	4	4	2	1	4	3	1	1	2	1	3	3	0	4	0	2	3	4	3	1	2	3	1	4	1	1	1	3	3	3	3	4	2	4	2	4	1	4	1	2	2	1	4	1	1	1	3	1	1	1	2	3	1	4	3	4	1	2	1	4	3	3	2	1	2	2	3	1	2	2	2	4	4	4	3	4	4	4	4	3	1	4	4	1	4	2	1	1	4	4	1	1	4	3	4	2	3	1	3	3	4	3	3	1	3	1	3	3	1	1	4	3	1	3	4	1	2	1	1	1	1	3
7677	DM2.78	0	2	1	3	1	2	1	1	2	2	4	1	1	4	2	3	1	2	4	2	2	4	4	1	4	3	1	3	2	1	3	4	2	4	1	4	3	4	1	3	2	3	1	4	1	1	3	1	1	3	3	2	4	2	1	4	1	4	3	4	2	1	3	2	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	3	0	1	4	2	3	1	1	1	4	3	9	3	1	4	4	4	2	3	1	2	4	3	0	2	1	2	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	3	1	3	2	1	1	2	3	3	3	3	3	4	1	1	3	1	1
7678	DM2.79	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	0	4	2	2	4	4	1	4	3	1	3	2	1	3	4	2	4	0	4	3	4	1	3	2	3	1	4	1	1	3	1	1	3	3	2	4	2	1	4	1	4	3	4	2	1	3	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	0	1	1	4	2	3	1	1	1	4	3	9	0	1	4	4	4	2	3	1	0	4	3	4	0	1	0	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	3	1	3	2	1	1	2	3	3	3	3	3	4	1	1	3	0	1
7680	DM2.81	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	0	4	2	2	4	4	6	4	0	1	3	2	1	3	4	2	4	0	4	3	9	1	3	2	3	1	4	1	1	3	1	0	3	3	2	4	4	1	4	1	4	3	4	2	1	0	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	6	4	3	0	1	1	9	2	3	1	1	1	4	3	2	0	1	4	4	4	2	3	1	0	4	3	4	0	1	0	4	4	1	3	4	3	0	4	1	3	10	3	4	0	3	0	3	0	3	0	1	0	0	3	3	3	3	3	4	0	1	3	0	1
7681	DM2.82	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	0	4	2	2	0	4	0	4	3	1	0	2	1	3	4	2	4	0	4	3	4	1	3	2	3	0	4	1	1	3	1	0	3	3	2	4	4	1	4	1	4	0	4	2	1	3	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	0	1	1	4	0	3	1	1	1	4	3	0	0	1	4	4	4	2	3	1	0	4	3	4	0	1	0	4	4	1	3	4	3	0	4	1	3	3	3	4	4	3	1	0	0	3	0	1	0	0	3	3	3	3	3	4	0	1	3	0	1
7682	DM2.83	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	0	4	2	2	4	4	0	4	3	1	3	2	1	3	4	2	4	0	4	3	4	1	3	2	3	1	4	1	1	3	1	0	3	3	2	4	4	1	4	1	4	3	4	2	1	3	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	0	1	1	4	0	3	1	1	1	4	3	2	0	1	4	4	4	2	3	1	0	4	3	4	0	1	0	4	4	1	3	4	3	9	4	1	3	3	3	4	4	3	1	3	1	3	0	1	0	0	3	3	3	3	3	4	1	1	3	0	1
7683	DM2.84	0	2	1	0	1	2	0	1	2	2	4	1	1	4	0	3	1	0	4	1	2	0	2	1	4	2	4	1	2	1	1	4	2	4	0	4	3	2	3	3	2	3	0	2	1	1	3	1	0	3	3	2	4	4	0	2	2	4	0	4	2	1	0	0	3	3	1	4	1	1	2	3	1	1	1	4	4	4	3	3	3	0	1	3	4	0	3	1	1	2	4	4	2	0	1	4	4	4	2	3	3	0	3	1	4	3	4	1	2	4	2	1	2	2	0	4	1	3	3	3	4	4	3	1	0	0	3	0	1	0	0	3	1	1	3	3	2	0	1	6	0	1
7687	DM2.88	3	1	1	0	1	4	1	4	4	2	2	1	1	4	2	3	1	0	2	1	4	4	2	1	4	3	1	1	2	1	3	3	4	4	0	2	3	4	3	1	2	3	1	4	1	1	1	3	3	3	3	4	2	4	2	4	1	4	1	2	2	1	4	0	1	1	3	1	1	1	2	3	1	4	3	4	1	2	1	4	3	3	2	1	2	2	3	1	2	2	2	4	4	0	3	4	4	4	4	3	1	0	4	1	4	0	1	0	4	4	1	1	4	3	4	2	3	1	3	3	4	3	3	1	3	1	0	0	1	1	0	3	1	3	4	1	2	1	1	1	0	3
7689	KNO1.02	0	2	0	0	1	2	1	0	0	2	4	1	1	4	0	3	1	0	4	2	2	0	2	1	4	2	1	0	0	3	1	4	2	0	0	4	3	0	1	3	2	3	0	4	1	0	3	0	0	3	3	0	4	0	0	4	1	4	0	4	0	1	0	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	0	4	3	0	1	1	9	0	1	1	0	1	4	3	2	0	1	4	4	4	4	3	0	0	3	3	0	0	1	0	4	4	0	3	4	3	4	4	1	3	3	3	4	4	0	1	0	0	3	0	1	0	0	3	3	3	3	3	4	0	1	3	0	0
7691	KNO1.04	0	1	1	0	3	4	0	0	0	2	2	3	1	4	0	3	1	0	4	1	2	0	2	1	4	2	0	0	2	1	1	4	2	0	0	4	3	2	3	3	0	3	0	2	1	0	0	0	0	3	3	0	4	4	0	0	0	4	0	0	4	1	4	0	1	1	3	1	1	1	2	3	1	1	1	4	0	0	3	3	3	0	1	3	2	0	3	1	0	2	4	4	2	0	1	4	4	4	2	3	0	0	3	1	4	0	4	0	2	0	2	1	2	2	2	2	3	1	4	3	4	4	3	1	0	0	3	0	1	0	0	3	1	1	3	3	2	0	1	1	0	1
7693	KNO1.06	3	2	1	0	1	2	1	1	2	2	4	1	1	4	2	3	1	0	4	2	2	4	4	0	4	3	1	3	2	1	3	4	0	4	0	4	3	2	3	3	2	3	3	2	1	3	1	3	1	3	3	2	4	4	2	2	2	4	3	4	4	1	4	0	3	3	1	1	1	1	2	3	1	1	1	4	4	4	3	4	3	0	1	3	2	2	3	1	2	2	4	4	2	0	1	4	4	4	2	3	3	0	3	1	4	3	4	0	2	4	1	3	4	3	0	4	1	3	3	3	4	4	3	1	1	0	3	3	1	2	2	3	1	1	3	3	4	1	1	3	0	1
7694	KNO1.08	1	1	1	0	3	4	1	1	4	2	2	1	1	4	2	3	2	0	2	2	2	2	2	3	4	2	1	0	1	3	3	3	0	2	0	4	1	4	3	3	2	3	3	2	1	1	3	1	1	3	3	2	4	9	1	4	1	4	3	4	4	1	3	0	1	1	3	4	1	1	2	3	1	1	1	4	4	4	1	4	3	0	1	1	4	2	3	1	1	2	4	4	2	0	3	4	4	4	4	3	1	0	3	1	4	0	4	0	2	4	1	3	2	2	2	2	3	1	4	3	4	4	3	1	1	0	3	0	1	0	0	3	3	3	3	3	2	1	1	1	0	1
7696	KNO1.10	1	1	1	0	3	4	1	1	4	2	2	1	1	4	0	3	2	0	2	2	2	0	2	3	4	2	1	0	1	3	3	3	4	2	0	4	1	4	3	3	2	3	3	2	1	1	3	1	0	3	3	2	4	4	1	4	1	4	0	4	4	1	3	0	1	1	3	4	1	1	2	3	1	1	1	4	4	4	1	4	3	0	1	1	4	0	3	1	1	2	4	4	2	0	3	4	4	4	4	3	1	0	3	1	4	0	4	0	2	4	1	3	2	2	2	2	3	1	4	3	4	4	3	1	0	0	3	0	1	0	0	3	1	1	3	3	2	0	1	1	0	1
7697	KNO1.12	3	2	1	3	1	2	1	1	2	2	4	1	1	4	2	3	1	2	4	0	2	2	2	1	4	2	7	1	1	3	1	3	2	9	1	4	6	2	0	3	2	3	3	0	1	1	3	1	6	3	6	2	0	4	1	9	5	4	3	4	2	1	3	0	3	3	1	4	1	0	2	1	1	4	1	4	4	2	3	3	3	3	1	3	4	2	0	1	1	1	4	3	0	3	1	4	4	4	0	3	0	2	3	3	0	2	4	2	0	4	1	3	4	3	4	4	1	3	3	3	4	0	3	1	1	1	3	3	1	1	4	1	1	1	4	1	2	3	1	3	1	1
7698	KNO1.13	0	2	3	0	3	2	3	0	0	2	4	1	1	4	2	3	0	0	2	2	2	2	2	3	4	2	1	0	1	3	3	3	4	2	0	4	0	4	3	3	2	3	3	2	1	0	3	1	0	3	3	2	4	4	1	4	1	4	3	4	4	1	0	0	1	1	3	4	4	4	2	1	1	4	1	4	1	2	1	4	3	0	0	1	4	0	3	1	0	2	4	4	2	0	3	4	4	4	4	3	1	0	3	1	0	0	4	0	4	4	1	3	4	3	9	4	1	3	3	3	4	4	3	1	3	1	3	0	1	0	2	3	3	3	3	3	4	1	1	3	0	1
7699	KNO1.18	0	2	1	0	1	2	1	0	2	2	4	1	1	4	2	3	1	0	4	2	2	4	4	0	4	3	1	0	2	1	3	4	2	4	0	4	3	4	1	3	2	3	1	4	1	1	3	1	0	3	3	2	4	4	1	4	1	4	3	4	2	1	0	0	3	3	1	4	1	4	2	1	1	4	1	4	4	2	1	4	3	0	1	1	4	0	3	1	1	1	4	3	0	0	1	4	4	4	2	3	1	0	4	3	4	0	1	0	4	4	1	3	4	3	9	4	1	3	3	3	4	4	3	1	3	1	3	0	1	0	0	3	3	3	3	3	4	1	1	3	0	1
7702	KNO1.22	0	2	3	0	3	2	0	0	0	2	4	1	1	4	0	3	2	0	2	2	2	0	2	3	4	2	0	0	1	3	3	3	4	0	0	4	1	0	3	3	2	3	0	2	0	0	0	0	0	3	3	2	4	0	0	0	0	4	0	0	4	1	3	0	1	1	3	4	0	4	2	0	1	4	1	4	0	0	0	4	3	0	1	1	4	0	3	1	0	2	4	4	2	0	3	4	4	4	4	0	1	0	3	1	4	0	4	0	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	0	0	3	0	1	0	0	3	3	3	3	3	4	0	1	3	0	1
7703	KNO1.23	3	2	3	0	3	2	3	1	2	2	4	1	1	4	2	3	2	2	2	2	2	2	2	3	4	2	1	1	1	3	3	3	0	2	0	4	1	4	3	3	2	3	3	2	1	1	3	1	1	3	3	2	4	4	1	4	1	4	3	4	4	1	3	0	1	1	3	4	4	4	2	1	1	4	1	4	1	2	1	4	3	1	1	1	4	2	3	1	1	2	4	4	2	4	3	4	4	4	4	3	1	0	3	1	4	3	4	2	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	3	1	3	2	1	1	2	3	3	3	3	3	4	1	1	3	0	1
7705	KNO1.25	3	2	3	4	3	2	3	1	2	2	4	1	1	4	2	3	2	2	2	2	2	2	2	3	4	2	1	1	1	3	3	3	0	2	0	4	1	4	3	3	2	3	3	2	1	1	3	1	1	3	3	2	4	2	1	4	1	4	3	4	4	1	3	1	1	1	3	4	4	4	2	1	1	4	1	4	1	2	1	4	3	1	1	1	4	2	3	1	1	2	4	4	2	4	3	4	4	4	4	3	1	2	3	1	4	3	4	2	4	4	1	3	4	3	4	4	1	3	3	3	4	4	3	1	3	1	3	2	1	1	2	3	3	3	3	3	4	1	1	3	1	1
7707	KNO1.27	1	1	1	0	3	4	1	1	4	2	2	3	1	4	2	3	1	0	4	1	2	0	2	0	4	2	4	0	2	1	1	4	2	4	0	4	3	2	3	3	2	3	0	2	1	3	1	3	0	3	3	2	4	4	0	2	2	4	0	4	4	1	4	0	1	1	3	1	1	1	2	3	1	1	1	4	4	4	3	3	3	0	1	3	2	0	3	1	2	2	4	4	2	0	1	4	4	4	2	3	3	0	3	1	4	0	4	0	2	4	2	1	2	2	2	2	3	1	4	3	4	4	3	1	0	0	3	0	1	0	0	3	1	1	3	3	2	0	1	1	0	1
